Catego	ry	",name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity"
Packag	ed	"Food,McCain New Mini Samosa with Cheese Pizza Style Filling,12000,1,3,11800,240,0,240"
Packag	ed	"Food,McCain Chilli Cheesy Nuggets,13000,4,1,12400,250,0,250"
Packag	ed	"Food,""Whiskas Adult (+1 Year) Dry Cat Food, Ocean Fish Flavour"",43000,10,6,38700,1200,0,1"
Packag	ed	"Food,Chings Instant Soup - Hot & Sour,1000,0,1,1000,15,0,15"
Packag	ed	"Food,Amul Spray Infant Milk Food,19700,2,6,19300,500,0,500"
Packag	ed	"Food,McCain Smiles - Pudina Chatka,12000,5,3,11400,375,0,375"
Packag	ed	"Food,McCain French Fries Crisp & Delicious,17500,4,3,16700,750,0,750"
Packag	ed	"Food,Ferrero Nutella Hazelnut Spread,22000,5,2,20700,180,0,180"
Packag	ed	"Food,Lijjat Garlic Papad,6000,5,5,5700,200,0,200"
Packag	ed	"Food,Switz Samosa Dough Sheets,9000,4,6,8600,50,0,50"
Packag	ed	"Food,Amul Cheese Spread Creamy,8500,5,6,8000,180,0,180"
Packag	ed	"Food,Maggi Imli Sauce Pichkoo,2200,0,6,2200,90,0,90"
Packag	ed	"Food,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,38500,9,5,34700,1100,0,1100"
Packag	ed	"Food,Chings Instant Soup - Sweet Corn Veg,1000,0,2,1000,15,0,15"
Packag	ed	"Food,Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy,3500,5,2,3300,85,0,85"
Packag	ed	"Food,McCain Crazy Fries Masala MixHot 'n' Tangy,12000,5,6,11400,400,0,400"
Packag	ed	"Food,The Whole Truth Double Cocoa Protein Bar No Sugar,10000,10,6,9000,52,0,52"
Packag	ed	"Food,Amul Happy Treats French Fries,6800,4,1,6500,425,0,425"
Packag	ed	"Food,Ferrero Nutella Hazeulnut Spread,38000,6,5,35700,350,0,350"
Packag	ed	"Food,Veeba Chipolte Southwest Dressing,16100,7,4,14900,300,0,300"
Packag	ed	"Food,Ching's Secret Manchow Noodles Instant Soup,1500,0,6,1500,20,0,20"
Packag	ed	"Food,Yoga Bar Breakfast Protein Bar - Blueberry Pie,5000,12,1,4400,50,0,50"
Packag	ed	"Food,Quaker Oats,19900,7,6,18400,1000,0,1"
Packag	ed	"Food,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,5500,25,6,4100,27,0,27"
Packag	ed	"Food,Switz Spring Roll Dough Sheets,9000,4,6,8600,1160,0,20"
Packag	ed	"Food,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,4000,17,6,3300,30,0,30"
Packag	ed	"Food,Ching's Secret Tomato Instant Soup,1000,0,1,1000,16,0,15"
Packag	ed	"Food,Chef's Basket Durum Wheat Elbow Pasta,16000,50,6,8000,500,0,500"
Packag	ed	"Food,Sunfeast Yippee! Mood Masala Noodles,6000,28,3,4300,260,0,260"
Packag	ed	"Food,MTR Breakfast Khatta Meetha Poha Mix,2500,20,6,2000,60,0,60"
Packag	ed	"Food,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,44500,9,6,40100,750,0,750"
Packag	ed	"Food,Ching's Secret Chilli Vinegar,5000,0,4,5000,170,0,170"
Packag	ed	"Food,Ching's Red Chilli Sauce,5500,0,6,5500,200,0,200"
Packag	ed	"Food,Amul Lite Spread,4000,2,5,3900,100,0,100"
Packag	ed	"Food,Borges Durum Wheat Fusilli Pasta ,25000,0,3,25000,500,0,500"
Packag	ed	"Food,The Whole Truth Cranberry Mini Protein Bar No Sugar,5500,20,6,4400,27,0,27"
Packag	ed	"Food,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,5500,20,6,4400,27,0,27"
Packag	ed	"Food,Maggi Hot & Sweet Tomato Chilli Sauce,11500,0,1,11500,500,0,500"
Packag	ed	"Food,Sunfeast YiPPee! Noodles - Magic Masala,9600,5,4,9100,540,0,540"
Packag	ed	"Food,Chef's Basket Durum Wheat Fusilli Pasta,16000,50,6,8000,500,0,500"
Packag	ed	"Food,Top Ramen Chicken Noodles,6000,10,1,5400,280,0,280"
Packag	ed	"Food,Veeba Cheese and Chilli Sandwich Spread,8900,11,6,7900,275,0,275"
Packag	ed	"Food,Ching’s Secret Chowmein Hakka Noodles Masala ,4400,0,2,4400,60,0,60"
Packag	ed	"Food,Safal Frozen - Mixed Vegetables,11000,4,2,10500,1000,0,1"
Packag	ed	"Food,MTR 3 Min Poha,2500,0,6,2500,60,0,60"
Packag	ed	"Food,Ching's Manchurian Instant Noodles,1500,0,5,1500,60,0,60"
Packag	ed	"Food,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,5500,25,6,4100,27,0,27"
Packag	ed	"Food,Gits Pav Bhaji Ready to Eat,11000,22,6,8500,300,0,300"
Packag	ed	"Food,McCain New Mini Samosa with Cheese Corn Style Filling,12000,1,2,11800,240,0,240"
Packag	ed	"Food,Lijjat Udad Mini Papad,6000,6,6,5600,200,0,200"
Packag	ed	"Food,McCain Herb & Garlic Crazy Fries Masala Mix ,12000,5,5,11400,400,0,400"
Packag	ed	"Food,Yoga Bar Multigrain Energy Bar Nuts And Seeds,4000,12,4,3500,38,0,38"
Packag	ed	"Food,""Ching's Secret Sauce, Green Chilli"",5500,0,5,5500,190,0,190"
Packag	ed	"Food,Veeba Pizza Topping,7500,6,4,7000,280,0,280"
Packag	ed	"Food,Switz Paratha Puff,11000,4,6,10500,400,0,400"
Packag	ed	"Food,""New Kellogg's Muesli with 21% Fruit, Nut & Seeds"",32500,6,6,30500,500,0,500"
Packag	ed	"Food,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,5500,20,5,4400,27,0,27"
Packag	ed	"Food,Sunfeast Yippee Tricolor Pasta Seasoning,2800,17,1,2300,65,0,65"
Packag	ed	"Food,Wingreens Cheesy Chipotle Sauce,9900,49,1,5000,130,0,130"
Packag	ed	"Food,Maggi Rich Tomato Ketchup,10500,4,2,10000,500,0,500"
Packag	ed	"Food,The Whole Truth Dark Chocolate Peanut Butter - Creamy,23500,25,6,17400,325,0,325"
Packag	ed	"Food,Godrej Yummiez Chicken Nuggets,32500,9,1,29300,500,0,500"
Packag	ed	"Food,Go Cheese  Spread Plain,9900,5,6,9400,200,0,200"
Packag	ed	"Food,Kellogg's Real Almond & Honey Corn Flakes,17500,9,6,15800,300,0,300"
Packag	ed	"Food,The Whole Truth Vegan Almond Choco Fudge Energy Bar No Sugar,6000,20,6,4800,40,0,40"
Packag	ed	"Food,Prasuma Vegetable Momos,27000,0,5,27000,24,0,24"
Packag	ed	"Food,MTR Upma,5000,10,6,4500,160,0,160"
Packag	ed	"Food,Ching's Schezwan Masala Instant Noodles,6000,0,1,6000,240,0,240"
Packag	ed	"Food,The Whole Truth Cranberry Protein Bar No Sugar,10000,26,6,7400,52,0,52"
Packag	ed	"Food,Saffola Yummy Masala Noodles ,2000,0,2,2000,46,0,46"
Packag	ed	"Food,Veeba English Mustard,7400,6,2,6900,300,0,300"
Packag	ed	"Food,Dabur Hommade Tamarind Paste,4800,6,6,4500,200,0,200"
Packag	ed	"Food,Yoga Bar Breakfast Muesli - Almond Caramel (No Added Sugar),32500,4,6,30900,400,0,400"
Packag	ed	"Food,The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar,5500,25,6,4100,27,0,27"
Packag	ed	"Food,ITC Master Chef Crispy Chicken Fries ,17000,4,3,16200,280,0,280"
Packag	ed	"Food,Kelloggs Corn Flakes,9900,13,6,8600,250,0,250"
Packag	ed	"Food,Nissin Cup Noodles Tangy Tomato,5000,10,2,4500,70,0,70"
Packag	ed	"Food,Smith & Jones White Pasta Sauce Mix,4000,0,3,4000,46,0,46"
Packag	ed	"Food,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2800,10,1,2500,65,0,65"
Packag	ed	"Food,Mothers Recipe Tamrind Date Chutney ,5500,9,2,5000,200,0,200"
Packag	ed	"Food,Veeba Mint Mayonnaise,16900,8,4,15500,300,0,300"
Packag	ed	"Food,Mccain Emotibites - Crispy Happy Potato Snack,13000,0,6,12900,415,0,415"
Packag	ed	"Food,The Whole Truth Energy Bar Choco Cranberry Fudge,6000,26,6,4400,40,0,40"
Packag	ed	"Food,Godrej Yummiez Chicken Lucknowi Seekh Kebab,26000,10,4,23400,400,0,400"
Packag	ed	"Food,Prasuma Vegetable Momos,15000,0,5,15000,580,0,10"
Packag	ed	"Food,Mother's Recipe Mixed Pickle,8500,9,2,7700,300,0,300"
Packag	ed	"Food,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,2800,17,3,2300,65,0,65"
Packag	ed	"Food,The Whole Truth Peanut Cocoa Protein Bar No Sugar,10000,26,6,7400,52,0,52"
Packag	ed	"Food,Yoga Bar Breakfast Muesli - Chocolate & Cranberry ,32500,4,6,30900,400,0,400"
Packag	ed	"Food,Sunfeast YiPPee! Magic Masala Noodles,7000,10,3,6300,405,0,405"
Packag	ed	"Food,Veeba Sweet Onion Sauce,14100,14,4,12100,350,0,350"
Packag	ed	"Food,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,4900,8,6,4500,200,0,200"
Packag	ed	"Food,Mother's Recipe Tamarind Paste,5000,2,6,4900,200,0,200"
Packag	ed	"Food,Yogabar No Added Sugar Protein Bar Brownie,12500,15,4,10600,60,0,60"
Packag	ed	"Food,Bambino Popular Vermicelli ,4000,2,3,3900,400,0,400"
Packag	ed	"Food,Ching's Secret Mix Veg Instant Soup,1000,0,3,1000,15,0,15"
Packag	ed	"Food,Mother's Recipe Pickle - Red Stuffed Chilli,14500,11,3,12900,400,0,400"
Packag	ed	"Food,Kellogg's No Added Sugar Muesli,33500,11,6,29800,500,0,500"
Packag	ed	"Food,Veeba Salsa Dip,11900,6,6,11100,360,0,360"
Packag	ed	"Food,Veeba Thousand Island Dressing,14900,8,6,13700,300,0,300"
Packag	ed	"Food,Baggry's Crunchy Muesli Almond Raisins & Honey,13000,0,5,13000,200,0,200"
Packag	ed	"Food,Knorr Chinese Hot And Sour Veg Soup,5500,3,1,5300,43,0,43"
Packag	ed	"Food,Go Cheese Spread - Garlic,9900,5,6,9400,200,0,200"
Packag	ed	"Food,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,21500,9,6,19400,325,0,325"
Packag	ed	"Food,Zorabian Chicken Smoked Ham,20500,5,1,19400,250,0,250"
Packag	ed	"Food,Kissan Pineapple Jam,16500,9,1,14900,500,0,500"
Packag	ed	"Food,Smith & Jones Masala Noodles,8900,0,5,8900,480,0,480"
Packag	ed	"Food,Nestle Nestle Nan Pro Follow-Up Formula,65000,0,6,65000,400,0,400"
Packag	ed	"Food,Sunfeast Yippee! Power Up Atta Noodles,9600,15,6,8100,280,0,280"
Packag	ed	"Food,McCain Super Wedges,12000,7,6,11100,400,0,400"
Packag	ed	"Food,""Kellogg's Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds"",33000,10,1,29400,450,0,450"
Packag	ed	"Food,Kellogg's Chocos,13000,10,6,11700,250,0,250"
Packag	ed	"Food,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodle,3200,0,3,3200,150,0,150"
Packag	ed	"Food,The Whole Truth Vegan Fig Apricot & Orange Energy Bar No Sugar,6000,20,6,4800,40,0,40"
Packag	ed	"Food,Saffola Veggie Twist Masala Oats,19500,12,2,17100,500,0,500"
Packag	ed	"Food,ITC Master Chef Classic Aloo Tikki,8000,10,3,7200,320,0,320"
Packag	ed	"Food,Smith & Jones Pink Pasta Sauce Mix,4000,0,4,4000,46,0,46"
Packag	ed	"Food,Wingreens Farms Chipotle Dip,20000,25,1,15000,180,0,180"
Packag	ed	"Food,Kellogg's Real Almond & Honey Corn Flakes,55000,5,3,52000,1000,0,1"
Packag	ed	"Food,Kellogg's Crunchy Granola Chocolate & Almonds,33000,10,3,29400,450,0,450"
Packag	ed	"Food,Cornitos Cornitos Taco Shells - 6 Inches,16000,20,4,12800,180,0,180"
Packag	ed	"Food,Ching's Secret Singapore Curry Instant Noodles,1500,0,3,1500,60,0,60"
Packag	ed	"Food,Mother's Recipe Pickle - Mango,12500,9,6,11300,400,0,500"
Packag	ed	"Food,Godrej Yummiez Chilli Chicken Sausages ,16000,10,3,14400,250,0,250"
Packag	ed	"Food,Pedigree Dentastix  Dog Treat Oral Care for Adult Medium Breed ,17500,20,6,14000,180,0,180"
Packag	ed	"Food,Maggi Hot & Sweet - Tomato Chilli Sauce,17000,10,1,15300,1000,0,1"
Packag	ed	"Food,Ching's Secret Asian Hot Instant Soup,1500,0,3,1500,15,0,15"
Packag	ed	"Food,Kellogg’s Chocos Protein And Fibre Of 1 Roti,49900,11,6,44400,1200,0,1"
Packag	ed	"Food,Mother's Recipe Pickle - Mango,14900,26,4,10900,500,0,500"
Packag	ed	"Food,Chings Secret Manchurian Instant Noodle,6000,0,6,6000,240,0,240"
Packag	ed	"Food,Kellogg's Original Corn Flakes,31000,6,6,29000,875,0,875"
Packag	ed	"Food,Ching's Singapore Curry Instant Noodles,6000,0,4,6000,240,0,240"
Packag	ed	"Food,Kellogg's Almonds And Cranberries Granola,33000,6,6,31000,460,0,460"
Packag	ed	"Food,Nestle Ceregrow Multigrain Cereal with Milk and Fruits - 3 to 6 years,29200,0,6,29200,300,0,300"
Packag	ed	"Food,MTR 3 Minute Breakfast - Magic Masala Upma,2500,0,6,2500,60,0,60"
Packag	ed	"Food,Smith & Jones Masala Noodles,6800,10,5,6100,360,0,360"
Packag	ed	"Food,""Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives"",5500,0,6,5500,53,0,53"
Packag	ed	"Food,Godrej Yummiez Chicken Punjabi Tikka ,29500,9,6,26600,360,0,360"
Packag	ed	"Food,Kellogg's Corn Flakes,42500,9,1,38300,1000,0,1"
Packag	ed	"Food,Kelloggs Chocos,17000,5,4,16000,385,0,385"
Packag	ed	"Food,Pedigree Puppy Dry Dog Food Food Chicken & Milk,29000,20,6,23200,1200,0,1200"
Packag	ed	"Food,Ching's Secret Lemon Coriander Instant Soup,1500,0,5,1500,15,0,15"
Packag	ed	"Food,Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit,26100,0,6,26100,300,0,300"
Packag	ed	"Food,Kelloggs Chocos - Moons & Stars,66000,40,4,39600,1200,0,1"
Packag	ed	"Food,ITC Master Chef Chicken Galouti Kebab,17000,4,2,16200,210,0,210"
Packag	ed	"Food,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,22900,10,6,20600,400,0,400"
Packag	ed	"Food,Kitchens Of India Palak Paneer,13000,30,6,9100,285,0,285"
Packag	ed	"Food,Kelloggs Chocos Fills Double Chocolat,9900,11,6,8800,175,0,175"
Packag	ed	"Food,Soulfull Ragi Bites Choco Fills,16900,5,4,16000,250,0,250"
Packag	ed	"Food,Figaro Sliced Black Olive ,17900,0,6,17900,450,0,450"
Packag	ed	"Food,Veeba Barbeque Sauce,14900,8,6,13700,330,0,330"
Packag	ed	"Food,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,6000,20,6,4800,40,0,40"
Packag	ed	"Food,""The Whole Truth - Nuts, Fruits & Seeds Muesli"",32500,20,6,26000,350,0,350"
Packag	ed	"Food,Pantai Green Curry Paste,15000,14,5,12800,114,0,114"
Packag	ed	"Food,Kelloggs Special K,21000,8,5,19200,435,0,435"
Packag	ed	"Food,Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip,28000,50,5,14000,175,0,175"
Packag	ed	"Food,Mother's Recipe Madras Appalam,5000,10,6,4500,100,0,100"
Packag	ed	"Food,Top Ramen Masala Oat Masala,8000,10,6,7200,280,0,280"
Packag	ed	"Food,Saffola Everyday Peppy Tomato Masala Oats,19500,12,6,17100,500,0,500"
Packag	ed	"Food,""Ching's Secret Instant Noodles, Hot Garlic"",6000,0,4,6000,240,0,240"
Packag	ed	"Food,Kitchens Of India Chicken Chettinad,20000,30,1,14000,285,0,285"
Packag	ed	"Food,Nestle Cerelac Wheat - Stage 1,19000,0,6,19000,300,0,300"
Packag	ed	"Food,Sumeru Aloo Paratha,11900,5,6,11300,400,0,400"
Packag	ed	"Food,ITC Master Chef Veggie Pizza Pocket,17000,4,4,16200,340,0,340"
Packag	ed	"Food,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,6000,15,1,5100,70,0,70"
Packag	ed	"Food,Ching's Secret Manchow Soup,5500,0,3,5500,55,0,55"
Packag	ed	"Food,Veeba Carrot & Cucumber Sandwich Spread,8500,10,6,7600,250,0,250"
Packag	ed	"Food,Kellogg's Real Almond & Honey Corn Flakes,37000,12,3,32400,650,0,650"
Packag	ed	"Food,Kitchens Of India Mughlai Paneer,16000,30,4,11200,285,0,285"
Packag	ed	"Food,Ching's Secret Just Soak - Veg Hakka Noodles,3000,0,5,3000,150,0,150"
Packag	ed	"Food,Ching's Secret Chowmein Hakka Noodles Masala,6000,10,2,5400,100,0,100"
Packag	ed	"Food,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,23500,20,5,18800,325,0,325"
Packag	ed	"Food,Mother's Recipe Bhel Puri Chutney,5500,9,4,5000,200,0,200"
Packag	ed	"Food,Kelloggs Chocos Moon & Stars,33000,10,6,29400,680,0,680"
Packag	ed	"Food,Mother's Recipe Lime Pickle ,12000,5,1,11400,400,0,400"
Packag	ed	"Food,Kitchens of India Dal Makhani,11000,30,2,7700,285,0,285"
Packag	ed	"Food,Pantai Light Soy Sauce,27500,14,5,23400,200,0,200"
Packag	ed	"Food,Ching's Secret Sweet Corn Soup,5500,0,6,5500,55,0,55"
Packag	ed	"Food,""Top Ramen Noodles, Atta"",8000,0,1,8000,280,0,280"
Packag	ed	"Food,Cantina Tortilla Dip Sauce Sour Creamy Tex Mex,22500,15,5,19100,190,0,190"
Packag	ed	"Food,Dabur Hommade - Rajasthan Ki Garlic Chutne,6500,6,6,6100,200,0,200"
Packag	ed	"Food,MTR Seviyan Vermicelli ,4200,0,2,4200,400,0,400"
Packag	ed	"Food,Pantai Oyster Sauce,27500,14,4,23400,200,0,200"
Packag	ed	"Food,Go Cheese Spread - Four Pepper (Soft & Creamy),9900,5,6,9400,200,0,200"
Packag	ed	"Food,MTR Ready To Eat Paneer Butter Masala,13500,9,2,12200,300,0,300"
Packag	ed	"Food,Nestle Lactogen Stage 2 Follow-up Formula Powder,34000,0,2,34000,400,0,400"
Packag	ed	"Food,Kellogg's Crunchy Bites Chocos,19000,10,6,17100,375,0,375"
Packag	ed	"Food,Veeba Hot Sweet Tomato Chilli Sauce,10400,20,3,8300,500,0,500"
Packag	ed	"Food,Borges Durum Wheat Pasta Superior Quality,25000,40,6,14900,500,0,500"
Packag	ed	"Food,Funfoods Peanut Butter Crunchy,16900,7,1,15600,400,0,400"
Packag	ed	"Food,Pantai Red Curry Paste,6000,0,4,6000,50,0,50"
Packag	ed	"Food,ITC Master Chef Chicken Seekh Kabab,32500,0,6,32500,500,0,500"
Packag	ed	"Food,Del Monte Pizza & Pasta Sauce Spout Pack,9900,0,3,9900,400,0,400"
Packag	ed	"Food,Pantai Sriracha Red Chilli Sauce,22500,15,6,19100,200,0,200"
Packag	ed	"Food,Hershey's Cocoa Spread,29500,0,3,29500,350,0,350"
Packag	ed	"Food,Maggi Ghee Tadka Upma Express Pouch,2500,0,6,2500,65,0,65"
Packag	ed	"Food,Ching's Secret Manchurian Noodles,9100,0,5,9100,360,0,360"
Packag	ed	"Food,Kellogg's All Bran Wheat Flakes,22000,6,5,20500,425,0,425"
Packag	ed	"Food,Yummiez Chicken Breakfast Sausages,15000,0,3,15000,250,0,250"
Packag	ed	"Food,Pantai Red Curry Paste,15000,14,3,12800,114,0,114"
Packag	ed	"Food,Bagrrys Muesli Crunchy Fruit & Nut With Cranberries,33000,10,6,29700,400,0,400"
Packag	ed	"Food,Quaker Oats Pouch,27600,10,6,24800,1500,0,1"
Packag	ed	"Food,Prasuma Momos -  Cheesy Spicy Veg,29500,0,6,29500,24,0,24"
Packag	ed	"Food,Veeba Sriracha Chilli Garlic Sauce,14900,8,5,13700,320,0,320"
Packag	ed	"Food,Ching's Secret Just Soak - Veg Hakka Noodles,11500,0,6,11500,600,0,600"
Packag	ed	"Food,Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip,28000,50,5,14000,175,0,175"
Packag	ed	"Food,Figaro Plain Green Olive ,17900,0,6,17900,450,0,450"
Packag	ed	"Food,Mother's Recipe Gujrati Gorkeri Pickle,14000,10,3,12600,500,0,500"
Packag	ed	"Food,Kellogg's Muesli 20% Nuts Delight,32000,0,6,32000,500,0,500"
Packag	ed	"Food,Borges Farfalle Durum Wheat Pasta ,25000,0,5,25000,500,0,500"
Packag	ed	"Food,Kellogg's Chocos,29900,10,4,26900,700,0,700"
Packag	ed	"Food,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants ,62000,0,1,62000,400,0,400"
Packag	ed	"Food,Veeba Truly Tomato Ketchup,9900,20,6,7900,500,0,500"
Packag	ed	"Food,Ching's Secret Green Chilli Sauce,8500,4,1,8100,680,0,680"
Packag	ed	"Food,MTR Roasted Vermicelli ,5500,0,1,5500,400,0,400"
Packag	ed	"Food,Mother's Recipe Punjabi Teekha Mang Pickle,12000,10,4,10800,400,0,400"
Packag	ed	"Food,Ching's Secret Hot Garlic Instant Noodles,11400,0,6,11400,480,0,480"
Packag	ed	"Food,Kellogg's Real Honey Corn Flakes,29000,7,5,26700,630,0,630"
Packag	ed	"Food,ITC Master Chef Lebanese Falafel Kebab,13000,4,4,12400,230,0,230"
Packag	ed	"Food,Kelloggs Chocos Fills Double Chocolaty,18500,10,5,16500,250,0,250"
Packag	ed	"Food,Organic India Apple Cider Vinegar,59500,9,2,53600,500,0,500"
Packag	ed	"Food,Masala Oats Masala & Coriander ,19500,9,5,17600,500,0,500"
Packag	ed	"Food,Ching's Secret  Noodles - Pad Thai Lemongras,20000,0,5,20000,130,0,130"
Packag	ed	"Food,Bagrrys Fruit and Nut Muesli with Cranberries,49900,0,5,49900,750,0,750"
Packag	ed	"Food,Kitchens Of India Yellow Dal Tadka,11000,30,6,7700,285,0,285"
Packag	ed	"Food,Soulfull Vanilla Fills - Ragi Bites,16900,5,6,16000,250,0,250"
Packag	ed	"Food,Pantai Teriyaki Sauce with Garlic,32500,15,6,27600,200,0,200"
Packag	ed	"Food,Whiskas Adult Pocket Tuna Cat Food,41000,0,1,41000,1200,0,1"
Packag	ed	"Food,Kitchens Of India Chicken Darbari ,20000,30,4,14000,285,0,285"
Packag	ed	"Food,Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits,29900,10,6,26900,400,0,400"
Packag	ed	"Food,Smith & Jones Red Pasta Sauce Mix,4000,0,6,4000,46,0,46"
Packag	ed	"Food,Kellogg's Muesli Nuts Delight,42500,9,3,38300,750,0,750"
Packag	ed	"Food,Kitchens of India Dal Bukhara Gravy Mix,11000,30,6,7700,285,0,285"
Packag	ed	"Food,The Whole Truth Peanut Butter - Sweetened & Crunchy,21500,20,6,17200,325,0,325"
Packag	ed	"Food,Remia Mayonnaise,23000,0,6,23000,241,0,241"
Packag	ed	"Food,Ching's Secret Green Chilli Sauce,10500,0,6,10500,425,0,425"
Packag	ed	"Food,Bagrrys Fruit N Fibre Muesli - Strawberry,59500,0,1,59500,1000,0,1"
Packag	ed	"Food,Ching's Secret Tomato Oats Instant Soup,1500,0,3,1500,20,0,20"
Packag	ed	"Food,Kellogg's Special K Original Corn Flakes,14000,5,1,13300,290,0,290"
Packag	ed	"Food,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,28000,50,5,14000,175,0,175"
Packag	ed	"Food,Tong Garden Wasabi Green Peas,17500,4,6,16700,150,0,150"
Packag	ed	"Food,Ching's Secret Red Chilli Sauce,10500,0,4,10500,440,0,440"
Packag	ed	"Food,Ching's Instant Hot and Sour Soup,5500,0,5,5500,55,0,55"
Packag	ed	"Food,Ching's Secret Noodles - Pad Thai Original,20000,0,6,20000,130,0,130"
Packag	ed	"Food,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,5500,30,5,3800,80,0,80"
Packag	ed	"Food,Del Monte Black Sliced Olives,25000,0,1,25000,450,0,450"
Packag	ed	"Food,Kitchens Of India Murgh Methi,22000,30,5,15400,285,0,285"
Packag	ed	"Food,Nestle Cerelac 5 Grains & Fruits Cereal,28800,0,6,28800,300,0,300"
Packag	ed	"Food,The Whole Truth - 5 Grain Muesli No Added Sugar,32500,20,6,26000,350,0,350"
Packag	ed	"Food,Ching's Secret  Pad Thai Noodles Green Curry,20000,0,6,20000,130,0,130"
Packag	ed	"Food,Aashirvaad Suji Halwa With Jaggery,7500,0,6,7500,70,0,70"
Packag	ed	"Food,Mother's Recipe Mango Pickle ,12000,0,1,12000,400,0,400"
Packag	ed	"Food,Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,20000,0,6,20000,130,0,130"
Packag	ed	"Food,Kellogg's Special K Original Corn Flakes,39900,11,6,35500,900,0,900"
Packag	ed	"Food,Knorr Sweet Corn Chicken Soup,5500,0,2,5500,42,0,42"
Packag	ed	"Food,Ching's Secret Tomato Soup,5500,0,6,5500,55,0,55"
Packag	ed	"Food,Funfoods Peanut Butter Creamy,16900,0,1,16900,400,0,400"
Packag	ed	"Food,Japanese Choice Udon Noodles,29500,9,6,26600,250,0,250"
Packag	ed	"Food,Kelloggs Muesli - With 22% Fruit Magic,32000,10,5,28800,500,0,500"
Packag	ed	"Food,Dabur Hommade - Kalonji Tamatar Ki Chutney,6500,6,6,6100,200,0,200"
Packag	ed	"Food,Kitchens Of India Dal Makhani,11000,30,1,7700,285,0,285"
Packag	ed	"Food,Aashirvaad Suji Halwa With Jaggery,5500,30,6,3800,80,0,80"
Packag	ed	"Food,Del Monte Green Chili Sauce,5500,0,3,5500,190,0,190"
Packag	ed	"Food,Pedigree Dog Food Adult Chicken & Veg,66000,10,1,59400,3000,0,3"
Packag	ed	"Food,Kellogg's Original Corn Flakes,18500,5,6,17500,475,0,475"
Packag	ed	"Food,Pedigree Puppy Dry Dog Food Food Chicken & Milk,69000,6,2,64800,3000,0,3"
Packag	ed	"Food,Kitchens Of India Rajma Masala,11000,30,5,7700,285,0,285"
Packag	ed	"Food,Kitchen Of India Ready-To-Eat Pindi Channa,11000,30,2,7700,285,0,285"
Packag	ed	"Food,Figaro Pitted Black Olive ,17900,0,6,17900,450,0,450"
Packag	ed	"Food,Cantina Tabasco Red Sauce,14000,15,6,11900,60,0,60"
Packag	ed	"Food,Mother's Recipe Pickle - Mixed,14900,26,6,10900,500,0,500"
Packag	ed	"Food,Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month,27900,0,5,27900,300,0,300"
Packag	ed	"Food,Mother's Recipe Tamarind Paste,5000,2,2,4900,200,0,200"
Packag	ed	"Food,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,14000,20,6,11200,80,0,80"
Packag	ed	"Food,Veeba Peri Peri Sauce,16100,0,6,16100,300,0,300"
Packag	ed	"Food,Pantai Sriracha Yellow Chilli Sauce,22500,15,6,19100,200,0,200"
Packag	ed	"Food,Praakritik Organic Jumbo Rolled Oats,19000,11,6,16900,500,0,500"
Packag	ed	"Food,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles,12300,0,6,12300,600,0,600"
Packag	ed	"Food,Pantai Spring Roll Sauce,27500,10,6,24500,200,0,200"
Packag	ed	"Food,MTR Vermicelli Payasam,7500,0,6,7500,180,0,180"
Packag	ed	"Food,Bagrrys Corn Flakes,35000,0,6,35000,880,0,800"
